timestamp,access_time,cache_hit,attack_type,cpu_usage,memory_access_pattern
4.247000,40,1,normal,0.001141,stride_access_4
4.262000,42,1,normal,0.001141,block_access_7
4.275000,42,1,normal,0.001142,sequential_access_7
4.288000,42,1,normal,0.001142,random_access_3
4.307000,40,1,normal,0.001143,stride_access_7
4.325000,42,1,normal,0.001143,block_access_4
4.343000,38,1,normal,0.001144,sequential_access_2
4.357000,40,1,normal,0.001144,random_access_1
4.373000,38,1,normal,0.001145,stride_access_6
4.392000,40,1,normal,0.001145,block_access_7
4.402000,44,1,normal,0.001146,sequential_access_9
4.412000,42,1,normal,0.001146,random_access_4
4.431000,42,1,normal,0.001147,stride_access_1
4.449000,42,1,normal,0.001147,block_access_7
4.461000,40,1,normal,0.001148,sequential_access_4
4.480000,40,1,normal,0.001148,random_access_2
4.491000,40,1,normal,0.001148,stride_access_9
4.509000,40,1,normal,0.001149,block_access_6
4.528000,40,1,normal,0.001149,sequential_access_4
4.542000,40,1,normal,0.001150,random_access_1
4.559000,42,1,normal,0.001150,stride_access_9
4.572000,42,1,normal,0.001151,block_access_4
4.587000,38,1,normal,0.001151,sequential_access_5
4.600000,42,1,normal,0.001152,random_access_0
4.617000,40,1,normal,0.001152,stride_access_3
4.629000,44,1,normal,0.001153,block_access_2
4.647000,42,1,normal,0.001153,sequential_access_8
4.666000,38,1,normal,0.001154,random_access_3
4.678000,46,1,normal,0.001154,stride_access_7
4.690000,38,1,normal,0.001155,block_access_9
4.703000,38,1,normal,0.001155,sequential_access_4
4.718000,40,1,normal,0.001156,random_access_3
4.737000,44,1,normal,0.001156,stride_access_5
4.748000,40,1,normal,0.001157,block_access_3
4.764000,42,1,normal,0.001157,sequential_access_0
4.783000,44,1,normal,0.001158,random_access_5
4.802000,38,1,normal,0.001158,stride_access_5
4.812000,42,1,normal,0.001159,block_access_5
4.827000,40,1,normal,0.001159,sequential_access_6
4.846000,42,1,normal,0.001160,random_access_3
4.864000,42,1,normal,0.001160,stride_access_2
4.876000,40,1,normal,0.001161,block_access_4
4.893000,42,1,normal,0.001161,sequential_access_6
4.907000,42,1,normal,0.001162,random_access_4
4.920000,40,1,normal,0.001162,stride_access_1
4.937000,40,1,normal,0.001163,block_access_8
4.948000,40,1,normal,0.001163,sequential_access_7
4.962000,42,1,normal,0.001164,random_access_2
4.979000,42,1,normal,0.001164,stride_access_2
4.991000,40,1,normal,0.001165,block_access_5
5.004000,40,1,normal,0.001165,sequential_access_5
5.014000,42,1,normal,0.001166,random_access_4
5.033000,38,1,normal,0.001166,stride_access_2
5.044000,42,1,normal,0.001167,block_access_2
5.061000,40,1,normal,0.001167,sequential_access_4
5.079000,42,1,normal,0.001168,random_access_0
5.093000,40,1,normal,0.001168,stride_access_5
5.105000,42,1,normal,0.001169,block_access_1
5.120000,40,1,normal,0.001169,sequential_access_3
5.136000,42,1,normal,0.001172,random_access_8
5.154000,40,1,normal,0.001172,stride_access_0
5.171000,42,1,normal,0.001173,block_access_3
5.188000,40,1,normal,0.001173,sequential_access_1
5.201000,42,1,normal,0.001174,random_access_3
5.220000,46,1,normal,0.001174,stride_access_6
5.233000,44,1,normal,0.001175,block_access_7
5.244000,40,1,normal,0.001175,sequential_access_2
5.260000,42,1,normal,0.001176,random_access_5
5.277000,42,1,normal,0.001176,stride_access_0
5.293000,38,1,normal,0.001177,block_access_9
5.305000,42,1,normal,0.001177,sequential_access_5
5.317000,44,1,normal,0.001178,random_access_5
5.335000,44,1,normal,0.001178,stride_access_8
5.347000,42,1,normal,0.001179,block_access_6
5.361000,40,1,normal,0.001179,sequential_access_3
5.374000,38,1,normal,0.001180,random_access_0
5.388000,42,1,normal,0.001180,stride_access_2
5.403000,40,1,normal,0.001181,block_access_3
5.421000,44,1,normal,0.001181,sequential_access_3
5.431000,40,1,normal,0.001182,random_access_8
5.447000,44,1,normal,0.001182,stride_access_7
5.458000,42,1,normal,0.001183,block_access_3
5.477000,42,1,normal,0.001183,sequential_access_9
5.489000,44,1,normal,0.001184,random_access_0
5.508000,40,1,normal,0.001184,stride_access_8
5.523000,44,1,normal,0.001185,block_access_8
5.538000,44,1,normal,0.001185,sequential_access_1
5.548000,40,1,normal,0.001186,random_access_8
5.562000,40,1,normal,0.001186,stride_access_5
5.572000,40,1,normal,0.001187,block_access_4
5.586000,38,1,normal,0.001187,sequential_access_1
5.601000,38,1,normal,0.001188,random_access_4
5.620000,40,1,normal,0.001188,stride_access_0
5.634000,38,1,normal,0.001189,block_access_1
5.645000,40,1,normal,0.001189,sequential_access_7
5.662000,42,1,normal,0.001189,random_access_6
5.681000,40,1,normal,0.001190,stride_access_9
5.700000,40,1,normal,0.001190,block_access_0
5.710000,40,1,normal,0.001191,sequential_access_0
5.729000,40,1,normal,0.001192,random_access_1
5.740000,40,1,normal,0.001192,stride_access_2
5.755000,40,1,normal,0.001192,block_access_6
5.769000,42,1,normal,0.001193,sequential_access_9
5.785000,42,1,normal,0.001193,random_access_7
5.796000,38,1,normal,0.001194,stride_access_1
5.810000,40,1,normal,0.001194,block_access_7
5.823000,44,1,normal,0.001195,sequential_access_8
5.833000,42,1,normal,0.001195,random_access_9
5.845000,38,1,normal,0.001196,stride_access_2
5.856000,42,1,normal,0.001196,block_access_6
5.868000,38,1,normal,0.001197,sequential_access_6
5.883000,42,1,normal,0.001197,random_access_0
5.894000,42,1,normal,0.001198,stride_access_4
5.908000,42,1,normal,0.001198,block_access_6
5.927000,38,1,normal,0.001199,sequential_access_3
5.942000,40,1,normal,0.001199,random_access_5
5.954000,40,1,normal,0.001200,stride_access_3
5.966000,42,1,normal,0.001200,block_access_1
5.984000,38,1,normal,0.001201,sequential_access_8
5.995000,40,1,normal,0.001201,random_access_8
6.010000,42,1,normal,0.001202,stride_access_2
6.022000,42,1,normal,0.001202,block_access_5
6.039000,40,1,normal,0.001203,sequential_access_0
6.051000,42,1,normal,0.001203,random_access_2
6.070000,42,1,normal,0.001203,stride_access_9
6.085000,44,1,normal,0.001204,block_access_6
6.101000,38,1,normal,0.001204,sequential_access_3
6.118000,42,1,normal,0.001205,random_access_3
6.137000,42,1,normal,0.001205,stride_access_9
6.150000,42,1,normal,0.001206,block_access_4
6.169000,42,1,normal,0.001206,sequential_access_9
6.181000,42,1,normal,0.001207,random_access_0
6.192000,42,1,normal,0.001207,stride_access_3
6.206000,42,1,normal,0.001208,block_access_6
6.222000,42,1,normal,0.001208,sequential_access_2
6.238000,38,1,normal,0.001209,random_access_5
6.249000,42,1,normal,0.001209,stride_access_4
6.263000,42,1,normal,0.001210,block_access_8
6.275000,42,1,normal,0.001210,sequential_access_8
6.294000,42,1,normal,0.001211,random_access_9
6.309000,40,1,normal,0.001211,stride_access_3
6.326000,40,1,normal,0.001212,block_access_5
6.336000,40,1,normal,0.001212,sequential_access_3
6.351000,42,1,normal,0.001213,random_access_6
6.361000,40,1,normal,0.001213,stride_access_9
6.379000,40,1,normal,0.001214,block_access_8
6.389000,40,1,normal,0.001214,sequential_access_2
6.406000,42,1,normal,0.001216,random_access_2
6.424000,40,1,normal,0.001217,stride_access_2
6.440000,42,1,normal,0.001217,block_access_1
6.457000,40,1,normal,0.001218,sequential_access_7
6.468000,38,1,normal,0.001218,random_access_2
6.480000,42,1,normal,0.001219,stride_access_0
6.498000,42,1,normal,0.001219,block_access_5
6.512000,40,1,normal,0.001220,sequential_access_4
6.522000,38,1,normal,0.001220,random_access_9
6.536000,44,1,normal,0.001221,stride_access_1
6.553000,44,1,normal,0.001221,block_access_9
6.568000,40,1,normal,0.001222,sequential_access_4
6.584000,40,1,normal,0.001222,random_access_2
6.596000,44,1,normal,0.001223,stride_access_8
6.606000,40,1,normal,0.001223,block_access_6
6.625000,40,1,normal,0.001224,sequential_access_2
6.641000,44,1,normal,0.001224,random_access_7
6.652000,42,1,normal,0.001225,stride_access_9
6.668000,42,1,normal,0.001225,block_access_2
6.684000,40,1,normal,0.001226,sequential_access_8
6.694000,40,1,normal,0.001226,random_access_7
6.709000,44,1,normal,0.001227,stride_access_0
6.726000,42,1,normal,0.001227,block_access_0
6.745000,42,1,normal,0.001228,sequential_access_9
6.758000,42,1,normal,0.001228,random_access_7
6.774000,40,1,normal,0.001229,stride_access_6
6.786000,42,1,normal,0.001229,block_access_0
6.800000,40,1,normal,0.001230,sequential_access_3
6.811000,42,1,normal,0.001230,random_access_8
6.826000,38,1,normal,0.001231,stride_access_6
6.844000,38,1,normal,0.001231,block_access_3
6.855000,42,1,normal,0.001232,sequential_access_4
6.868000,40,1,normal,0.001232,random_access_5
6.887000,40,1,normal,0.001232,stride_access_4
6.901000,38,1,normal,0.001233,block_access_2
6.920000,40,1,normal,0.001233,sequential_access_8
6.938000,42,1,normal,0.001234,random_access_4
6.952000,42,1,normal,0.001235,stride_access_4
6.968000,42,1,normal,0.001235,block_access_5
6.982000,38,1,normal,0.001236,sequential_access_3
7.001000,40,1,normal,0.001236,random_access_1
7.014000,38,1,normal,0.001237,stride_access_0
7.030000,40,1,normal,0.001237,block_access_2
7.040000,40,1,normal,0.001238,sequential_access_7
7.053000,42,1,normal,0.001238,random_access_7
7.064000,40,1,normal,0.001239,stride_access_7
7.075000,42,1,normal,0.001239,block_access_3
7.085000,40,1,normal,0.001239,sequential_access_4
7.103000,42,1,normal,0.001240,random_access_7
7.114000,40,1,normal,0.001240,stride_access_0
7.124000,42,1,normal,0.001241,block_access_2
7.140000,42,1,normal,0.001241,sequential_access_0
7.157000,42,1,normal,0.001242,random_access_8
7.171000,42,1,normal,0.001242,stride_access_2
7.186000,40,1,normal,0.001243,block_access_5
7.204000,40,1,normal,0.001243,sequential_access_8
7.215000,40,1,normal,0.001244,random_access_7
7.234000,46,1,normal,0.001244,stride_access_1
7.252000,42,1,normal,0.001245,block_access_7
7.268000,44,1,normal,0.001245,sequential_access_1
7.287000,44,1,normal,0.001246,random_access_3
7.305000,42,1,normal,0.001246,stride_access_7
7.316000,40,1,normal,0.001247,block_access_2
7.327000,42,1,normal,0.001247,sequential_access_9
7.338000,42,1,normal,0.001248,random_access_1
7.351000,38,1,normal,0.001248,stride_access_2
7.366000,40,1,normal,0.001249,block_access_1
7.385000,44,1,normal,0.001249,sequential_access_1
7.400000,42,1,normal,0.001250,random_access_4
7.419000,42,1,normal,0.001250,stride_access_5
7.435000,42,1,normal,0.001251,block_access_3
7.445000,42,1,normal,0.001251,sequential_access_7
7.455000,40,1,normal,0.001252,random_access_9
7.473000,44,1,normal,0.001252,stride_access_1
7.487000,42,1,normal,0.001253,block_access_0
7.500000,40,1,normal,0.001253,sequential_access_4
7.512000,42,1,normal,0.001254,random_access_5
7.530000,42,1,normal,0.001254,stride_access_1
7.542000,42,1,normal,0.001255,block_access_5
7.561000,42,1,normal,0.001255,sequential_access_1
7.577000,40,1,normal,0.001256,random_access_3
7.591000,42,1,normal,0.001256,stride_access_2
7.607000,40,1,normal,0.001256,block_access_1
7.624000,40,1,normal,0.001257,sequential_access_6
7.637000,38,1,normal,0.001257,random_access_3
7.653000,40,1,normal,0.001258,stride_access_6
7.668000,42,1,normal,0.001258,block_access_9
7.678000,40,1,normal,0.001259,sequential_access_6
7.695000,40,1,normal,0.001261,random_access_7
7.712000,40,1,normal,0.001261,stride_access_8
7.725000,42,1,normal,0.001262,block_access_4
7.744000,38,1,normal,0.001262,sequential_access_0
7.757000,42,1,normal,0.001263,random_access_7
7.771000,44,1,normal,0.001263,stride_access_9
7.782000,42,1,normal,0.001264,block_access_6
7.793000,42,1,normal,0.001264,sequential_access_3
7.811000,40,1,normal,0.001265,random_access_9
7.823000,40,1,normal,0.001265,stride_access_8
7.837000,40,1,normal,0.001266,block_access_6
7.856000,40,1,normal,0.001266,sequential_access_9
7.873000,40,1,normal,0.001267,random_access_7
7.892000,42,1,normal,0.001267,stride_access_6
7.904000,40,1,normal,0.001268,block_access_4
7.915000,42,1,normal,0.001268,sequential_access_9
7.933000,44,1,normal,0.001269,random_access_2
7.951000,40,1,normal,0.001269,stride_access_8
7.961000,38,1,normal,0.001270,block_access_3
7.973000,40,1,normal,0.001270,sequential_access_7
7.990000,44,1,normal,0.001271,random_access_3
8.001000,38,1,normal,0.001271,stride_access_6
8.011000,40,1,normal,0.001281,block_access_0
8.030000,40,1,normal,0.001281,sequential_access_5
8.043000,40,1,normal,0.001282,random_access_0
8.059000,42,1,normal,0.001283,stride_access_1
8.069000,40,1,normal,0.001283,block_access_9
8.085000,40,1,normal,0.001284,sequential_access_5
8.098000,46,1,normal,0.001284,random_access_9
8.111000,42,1,normal,0.001285,stride_access_7
8.128000,38,1,normal,0.001286,block_access_8
8.140000,40,1,normal,0.001286,sequential_access_4
8.152000,42,1,normal,0.001287,random_access_7
8.164000,38,1,normal,0.001287,stride_access_0
8.181000,40,1,normal,0.001288,block_access_4
8.198000,38,1,normal,0.001288,sequential_access_4
8.210000,40,1,normal,0.001289,random_access_4
8.226000,40,1,normal,0.001289,stride_access_1
8.242000,40,1,normal,0.001290,block_access_2
8.256000,44,1,normal,0.001290,sequential_access_5
8.274000,40,1,normal,0.001291,random_access_1
8.284000,40,1,normal,0.001291,stride_access_0
8.302000,40,1,normal,0.001292,block_access_0
8.321000,40,1,normal,0.001293,sequential_access_8
8.337000,40,1,normal,0.001293,random_access_1
8.356000,40,1,normal,0.001294,stride_access_2
8.374000,40,1,normal,0.001294,block_access_5
8.386000,40,1,normal,0.001295,sequential_access_1
8.397000,38,1,normal,0.001295,random_access_2
8.413000,42,1,normal,0.001296,stride_access_4
8.423000,40,1,normal,0.001296,block_access_1
8.438000,42,1,normal,0.001297,sequential_access_6
8.457000,38,1,normal,0.001297,random_access_2
8.474000,42,1,normal,0.001298,stride_access_2
8.493000,40,1,normal,0.001298,block_access_7
8.511000,42,1,normal,0.001299,sequential_access_1
8.525000,42,1,normal,0.001299,random_access_8
8.543000,42,1,normal,0.001300,stride_access_8
8.559000,42,1,normal,0.001300,block_access_2
8.574000,40,1,normal,0.001301,sequential_access_0
8.586000,42,1,normal,0.001301,random_access_4
